,link,titel,intro,datum,verantwoordelijk,pdfs
2585,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/22/besluit-wob-verzoek-zorgbonus,Besluit Wob-verzoek zorgbonus,"Besluit op een verzoek om een overzicht van alle zorginstellingen die de zorgbonus hebben aangevraagd tot en met 10 november 2020, inclusief een overzicht van de status van de verzoeken en het bedrag dat per zorginstelling is aangevraagd dan wel uitgekeerd. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).",2021/02/22,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/02/22/besluit-wob-verzoek-zorgbonus/Besluit+Wob-verzoek+over+de+zorgbonus.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/02/22/besluit-wob-verzoek-zorgbonus/Bijlage+bij+besluit+Wob-verzoek+over+de+zorgbonus.pdf']"
2586,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/02/04/deelbesluit-1-op-wob-verzoek-over-zorggroep-pluryn,Deelbesluit 1 op Wob-verzoek over zorggroep Pluryn,Deelbesluit 1 op een verzoek om informatie over zorggroep Pluryn. Dit deelbesluit 1 gaat over nota’s en brieven over en/of gericht aan zorggroep Pluryn over de periode van 1 januari 2014 tot en met 8 juni 2020. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2021/02/04,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/02/04/deelbesluit-1-op-wob-verzoek-over-zorggroep-pluryn/deelbesluit-1-wob-zorggroep-pluryn.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/02/04/deelbesluit-1-op-wob-verzoek-over-zorggroep-pluryn/Bijlage-1-deelbesluit-1-wob-zorggroep-pluryn.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/02/04/deelbesluit-1-op-wob-verzoek-over-zorggroep-pluryn/Bijlage-2-deelbesluit-1-wob-zorggroep-pluryn.pdf']"
2587,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/27/besluit-wob-verzoek-over-novel-food,Besluit Wob-verzoek over novel food,,2021/01/27,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/27/besluit-wob-verzoek-over-novel-food/Besluit+Wob-verzoek+over+novel+food.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/27/besluit-wob-verzoek-over-novel-food/Bijlagen+bij+besluit+Wob-verzoek+over+novel+food.pdf']"
2588,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/26/besluit-wob-verzoek-akkoord-verbetering-productsamenstelling,Besluit Wob-verzoek voortgang Akkoord Verbetering Productsamenstelling,Besluit op een verzoek om informatie over de voortgang van het Akkoord Verbetering Productsamenstelling (AVP) vanaf 1 januari 2020 tot en met 10 november 2020. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2021/01/26,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/26/besluit-wob-verzoek-akkoord-verbetering-productsamenstelling/Besluit+Wob-verzoek+over+Akkoord+Verbetering+Productsamenstelling.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/26/besluit-wob-verzoek-akkoord-verbetering-productsamenstelling/Bijlagen+bij+besluit+Wob-verzoek+over+Akkoord+Verbetering+Productsamenstelling.pdf']"
2589,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/20/besluit-wob-verzoek-over-lening-doorstart-apotex,Besluit Wob-verzoek over lening doorstart Apotex,"De minister van Volksgezondheid, Welzijn en Sport heeft op 20 januari 2021 een besluit genomen op een verzoek in het kader van de Wet openbaarheid van bestuur (wob). Het verzoek betreft openbaarmaking van documenten over de wijze waarop beleidsmakers en belanghebbenden zich hebben ingespannen om de toekomst van de Leidse medicijnfabriek Apotex, van de Indiase generieke medicijnmultinational AuroBindo, veilig te stellen voor Nederland.",2021/01/20,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/20/besluit-wob-verzoek-over-lening-doorstart-apotex/Besluit+Wob-verzoek+over+lening+doorstart+Apotex.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/20/besluit-wob-verzoek-over-lening-doorstart-apotex/Bijlagen+deel+1+bij+besluit+Wob-verzoek+over+lening+doorstart+Apotex.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/20/besluit-wob-verzoek-over-lening-doorstart-apotex/Bijlagen+deel+2+bij+besluit+Wob-verzoek+over+lening+doorstart+Apotex.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/20/besluit-wob-verzoek-over-lening-doorstart-apotex/Bijlagen+deel+3+bij+besluit+Wob-verzoek+over+lening+doorstart+Apotex.pdf']"
2590,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2021/01/07/besluit-wob-verzoek-over-grensoverschrijdend-gedrag-in-de-gymnastieksport-en-veilig-sportklimaat-in-de-gymnastieksport,Besluit Wob-verzoek over grensoverschrijdend gedrag in de gymnastieksport en veilig sportklimaat in de gymnastieksport,"De minister van Volksgezondheid, Welzijn en Sport heeft op 7 januari 2021 een besluit genomen op een verzoek in het kader van de Wet openbaarheid van bestuur. Het verzoek betreft openbaarmaking van documenten over grensoverschrijdend gedrag in de gymnastieksport en veilig sportklimaat in de gymnastieksport in de periode 15 juli 2020 tot en met 25 september 2020.",2021/01/07,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/07/besluit-wob-verzoek-over-grensoverschrijdend-gedrag-in-de-gymnastieksport-en-veilig-sportklimaat-in-de-gymnastieksport/Besluit+Wob-verzoek.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2021/01/07/besluit-wob-verzoek-over-grensoverschrijdend-gedrag-in-de-gymnastieksport-en-veilig-sportklimaat-in-de-gymnastieksport/Bijlagen+bij+besluit+Wob-verzoek.pdf']"
2591,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/23/besluit-wob-verzoek-over-afdeling-reumatologie-antonius-zorggroep-sneek,Besluit Wob-verzoek over afdeling reumatologie Antonius Zorggroep Sneek,Besluit op een verzoek om documenten over de afdeling reumatologie van de Antonius Zorggroep in Sneek over de periode 2016 tot en met 2020. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/12/23,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/23/besluit-wob-verzoek-over-afdeling-reumatologie-antonius-zorggroep-sneek/Besluit+Wob-verzoek+afdeling+reumatologie+Antonius+Zorggroep+Sneek.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/23/besluit-wob-verzoek-over-afdeling-reumatologie-antonius-zorggroep-sneek/Bijlagen+bij+besluit+Wob-verzoek+afdeling+reumatologie+Antonius+Zorggroep+Sneek.pdf']"
2592,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/22/beslissing-op-bezwaar-wob-besluit-faillissement-mc-slotervaart-en-mc-ijsselmeerziekenhuizen,Beslissing op bezwaar Wob-besluit faillissement MC Slotervaart en MC IJsselmeerziekenhuizen,Beslissing op bezwaar tegen het besluit op het verzoek om documenten over de aanloop naar het faillissement van MC Slotervaart en MC IJsselmeerziekenhuizen in de periode januari tot en met oktober 2018. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2020/12/22,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/22/beslissing-op-bezwaar-wob-besluit-faillissement-mc-slotervaart-en-mc-ijsselmeerziekenhuizen/Beslissing+op+bezwaar+over+besluit+Wob-verzoek+over+het+faillissement+van+MC+Slotervaart+en+MC+IJsselmeerziekenhuizen.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/22/beslissing-op-bezwaar-wob-besluit-faillissement-mc-slotervaart-en-mc-ijsselmeerziekenhuizen/Bijlagen+bij+beslissing+op+bezwaar+over+besluit+Wob-verzoek+over+het+faillissement+van+MC+Slotervaart+en+MC+IJsselmeerziekenhuizen.pdf']"
2593,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/22/besluit-op-wob-verzoek-over-verhuizing-ema-nederlands-vestigingsklimaat-en-het-beleid-voor-geneesmiddelenprijzen,"Besluit op Wob-verzoek over verhuizing EMA, Nederlands vestigingsklimaat en het beleid voor geneesmiddelenprijzen","Besluit op een verzoek om informatie over de verhuizing van het European Medicine Agency (EMA), het Nederlandse vestigingsklimaat voor de farmaceutische industrie en het Nederlands beleid voor geneesmiddelenprijzen. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).",2020/12/22,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/22/besluit-op-wob-verzoek-over-verhuizing-ema-nederlands-vestigingsklimaat-en-het-beleid-voor-geneesmiddelenprijzen/Besluit+op+Wob-verzoek+over+verhuizing+EMA%2C+Nederlands+vestigingsklimaat+en+het+beleid+voor+geneesmiddelenprijzen.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/22/besluit-op-wob-verzoek-over-verhuizing-ema-nederlands-vestigingsklimaat-en-het-beleid-voor-geneesmiddelenprijzen/Bijlage+bij+besluit+op+Wob-verzoek+over+verhuizing+EMA%2C+Nederlands+vestigingsklimaat+en+het+beleid+voor+geneesmiddelenprijzen.pdf']"
2594,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik,"Besluit Wob-verzoek over het Nationaal Preventieakkoord, thematafel Problematisch Alcoholgebruik",Verzoek om informatie over documenten rondom de totstandkoming van het deelakkoord Problematisch Alcoholgebruik. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/12/18,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Bijlagen+deel+1+bij+besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Bijlagen+deel+2+bij+besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Bijlagen+deel+3+bij+besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Bijlagen+deel+4+bij+besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Bijlagen+deel+5+bij+besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Bijlagen+deel+6+bij+besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Bijlagen+deel+7+bij+besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Bijlagen+deel+8+bij+besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/18/besluit-wob-verzoek-over-het-nationaal-preventieakkoord-thematafel-problematisch-alcoholgebruik/Bijlagen+deel+9+bij+besluit+Wob-verzoek+over+het+Nationaal+Preventieakkoord+thematafel+Problematisch+Alcoholgebruik.pdf']"
2595,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/16/besluit-op-wob-verzoek-over-de-jaarverantwoording-van-aventura-b-v,Besluit op Wob-verzoek over de jaarverantwoording van Aventura B.V.,Verzoek om informatie over de jaarverantwoording van zorgverlener Aventura B.V. te Drachten over de periode van 30 juni 2015 tot 13 oktober 2020. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/12/16,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/16/besluit-op-wob-verzoek-over-de-jaarverantwoording-van-aventura-b-v/Besluit+Wob-verzoek+over+de+jaarverantwoording+van+Aventura+B+V.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/16/besluit-op-wob-verzoek-over-de-jaarverantwoording-van-aventura-b-v/Documenten+bij+besluit+Wob-verzoek+over+de+jaarverantwoording+van+Aventura+B+V.pdf']"
2596,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/15/besluit-wob-verzoek-over-aanpak-en-visie-van-complexe-echtscheidingen,Besluit Wob-verzoek over aanpak en visie van complexe echtscheidingen,,2020/12/15,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/15/besluit-wob-verzoek-over-aanpak-en-visie-van-complexe-echtscheidingen/Besluit+Wob-verzoek+over+aanpak+en+visie+van+complexe+echtscheidingen.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/15/besluit-wob-verzoek-over-aanpak-en-visie-van-complexe-echtscheidingen/Bijlagen+bij+besluit+Wob-verzoek+over+aanpak+en+visie+van+complexe+echtscheidingen.pdf']"
2597,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/12/01/besluit-wob-verzoek-over-covid-19,Besluit Wob-verzoek over COVID-19,"Besluit op een verzoek om openbaarmaking van documenten over de beginfase in de bestrijding van COVID-19 door het ministerie van Volksgezondheid, Welzijn en Sport, over de periode december 2019 tot en met januari 2020. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).",2020/12/01,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/01/besluit-wob-verzoek-over-covid-19/Besluit+Wob-verzoek+over+Covid-19.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/01/besluit-wob-verzoek-over-covid-19/Bijlagen+deel+1+bij+besluit+Wob-verzoek+over+Covid-19.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/01/besluit-wob-verzoek-over-covid-19/Bijlagen+deel+2+bij+besluit+Wob-verzoek+over+Covid-19.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/01/besluit-wob-verzoek-over-covid-19/Bijlagen+deel+3+bij+besluit+Wob-verzoek+over+Covid-19.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/01/besluit-wob-verzoek-over-covid-19/Bijlagen+deel+4+bij+besluit+Wob-verzoek+over+Covid-19.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/01/besluit-wob-verzoek-over-covid-19/Bijlagen+deel+5+bij+besluit+Wob-verzoek+over+Covid-19.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/01/besluit-wob-verzoek-over-covid-19/Bijlagen+deel+6+bij+besluit+Wob-verzoek+over+Covid-19.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/12/01/besluit-wob-verzoek-over-covid-19/Bijlagen+deel+7+bij+besluit+Wob-verzoek+over+Covid-19.pdf']"
2598,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/27/deelbesluit-2-wob-verzoek-over-regenboog-apotheken,Deelbesluit 2 Wob-verzoek over Regenboog Apotheken,"De minister van Volksgezondheid, Welzijn en Sport heeft op 15 september 2020 en 27 november 2020 een deelbesluit genomen op een verzoek in het kader van de Wet openbaarheid van bestuur. Gevraagd is om openbaarmaking van documenten opgemaakt of gecreëerd op of na 1 januari 2010 met betrekking tot Regenboog en/of Regenboog Apotheek en/of Regenboog Apotheken en/of een bij naam genoemde persoon.",2020/11/27,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/27/deelbesluit-2-wob-verzoek-over-regenboog-apotheken/Deelbesluit+2+op+Wob-verzoek+over+Regenboog+Apotheken.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/27/deelbesluit-2-wob-verzoek-over-regenboog-apotheken/Bijlagen+deel+1+bij+deelbesluit+2+op+Wob-verzoek+over+Regenboog+Apotheken.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/27/deelbesluit-2-wob-verzoek-over-regenboog-apotheken/Bijlagen+deel+2+bij+deelbesluit+2+op+Wob-verzoek+over+Regenboog+Apotheken.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/27/deelbesluit-2-wob-verzoek-over-regenboog-apotheken/Bijlagen+deel+3+bij+deelbesluit+2+op+Wob-verzoek+over+Regenboog+Apotheken.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/27/deelbesluit-2-wob-verzoek-over-regenboog-apotheken/Bijlagen+deel+4+bij+deelbesluit+2+op+Wob-verzoek+over+Regenboog+Apotheken.pdf']"
2599,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2020/11/27/besluit-op-wob-verzoek-over-aanspreken-huisarts-en-apotheker-op-de-toepassing-van-experimentele-behandeling-tegen-het-coronavirus,Besluit op Wob-verzoek over aanspreken huisarts en apotheker op de toepassing van experimentele behandeling tegen het coronavirus,Verzoek om informatie over openbaarmaking van documenten over het aanspreken van een huisarts en een apotheker door de Inspectie Gezondheidszorg en Jeugd over een experimentele behandeling tegen het coronavirus. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2020/11/27,"Ministerie van Volksgezondheid, Welzijn en Sport","['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/27/besluit-op-wob-verzoek-over-aanspreken-huisarts-en-apotheker-op-de-toepassing-van-experimentele-behandeling-tegen-het-coronavirus/Besluit+Wob+verzoek+over+het+aanspreken+van+een+huisarts+en+apotheker+op+de+toepassing+van+een+experimentele+behandeling+tegen+het+coronavirus.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2020/11/27/besluit-op-wob-verzoek-over-aanspreken-huisarts-en-apotheker-op-de-toepassing-van-experimentele-behandeling-tegen-het-coronavirus/Documenten+bij+besluit+Wob+verzoek+over+het+aanspreken+van+een+huisarts+en+apotheker+op+de+toepassing+van+een+experimentele+behandeling+tegen+het+coronavirus.pdf']"
